Material;Storage Location;User Name;Time of Entry;Material Document;Posting Date;Quantity;Unit of Entry;Amt.in loc.cur.;Material Description;Entry Date;Supplier
109692;SK20;ZYLAK;07:18:54;5005827518;16.10.2023;960;PC;2 393,57;Link;16.10.2023;115218
182674;SK20;ZYLAK;07:18:54;5005827518;16.10.2023;143;PC;1 963,05;Frame Assembly;16.10.2023;115218
W000075995;SK20;ZYLAK;07:18:54;5005827518;16.10.2023;2 408;PC;4 638,41;Linkrod short X243 LHD;16.10.2023;115218
W000075998;SK20;ZYLAK;07:18:54;5005827518;16.10.2023;1 792;PC;4 184,43;Linkrod long X243 LHD;16.10.2023;115218
W212963;SK20;ZYLAK;07:18:54;5005827518;16.10.2023;2 432;PC;5 344,17;Linkrod DS VW C5;16.10.2023;115218
W000048580;SK20;JARGUZB;07:19:24;5005714368;06.09.2023;1 600;PC;2 941,60;Crank PS;06.09.2023;29604
W000048590;SK20;JARGUZB;07:19:24;5005714368;06.09.2023;800;PC;3 709,66;Crank DS RHD;06.09.2023;29604
W000060068;SK20;JARGUZB;07:19:24;5005714368;06.09.2023;290;PC;426,03;Crank;06.09.2023;29604
W000060958;SK20;JARGUZB;07:19:24;5005714368;06.09.2023;1 950;PC;3 372,72;Pivot shaft lever;06.09.2023;29604
W000089396;SK20;ZYLAK;07:19:25;5005264384;08.05.2023;900;PC;5 589,25;Cover - Gear non electronic Assy BMW G2x;08.05.2023;66174
W000090423;SK20;ZYLAK;07:19:25;5005264384;08.05.2023;2 800;PC;16 533,05;Cover - Gear non electronic Assy BMW G2x;08.05.2023;66174
W000098105;SK20;ZYLAK;07:19:25;5005264384;08.05.2023;2 900;PC;19 849,72;Gear cover VM3;08.05.2023;66174
W000106229;SK20;KRUCZEKK;07:19:25;5004800947;02.02.2023;2 615;PC;9 463,69;Attachment for rords;02.02.2023;153727
W000060958;SK20;JARGUZB;07:19:38;5005714369;06.09.2023;30;PC;51,89;Pivot shaft lever;06.09.2023;29604
W000081306S1;SK20;KRUCZEKK;07:19:40;5004800948;02.02.2023;50;PC;1 825,12;Pivot assembly;02.02.2023;300598
W000051408;SK20;ZYLAK;07:19:54;5005270794;09.05.2023;10 800;PC;69 748,34;Gear cover VS20;09.05.2023;45881
107807;SK20;KRUCZEKK;07:19:59;5004800949;02.02.2023;50;PC;1 283,50;Pivot;02.02.2023;300598
109691;SK20;KRUCZEKK;07:19:59;5004800949;02.02.2023;100;PC;1 828,22;Pivot;02.02.2023;300598
150522;SK20;KRUCZEKK;07:19:59;5004800949;02.02.2023;175;PC;4 724,59;Pivot;02.02.2023;300598
W000026316;SK20;KRUCZEKK;07:19:59;5004800949;02.02.2023;1 000;PC;3 475,75;Blade nozzle PIN Daimler;02.02.2023;300598
W000028380S1;SK20;KRUCZEKK;07:19:59;5004800949;02.02.2023;300;PC;8 611,05;Pivot assy;02.02.2023;300598
W000067881;SK20;KUDZIAJ;07:20:21;5004684879;05.01.2023;4 800;PC;13 338,86;Shaft - Output Assy VM3;05.01.2023;30559
W000091616;SK20;KUDZIAJ;07:20:21;5004684879;05.01.2023;3 200;PC;14 352,58;Output shaft BR463;05.01.2023;30559
W000095818;SK20;KUDZIAJ;07:20:21;5004684879;05.01.2023;4 800;PC;11 987,52;BC3 LHD Gear wheel VM3;05.01.2023;30559
W153866;SK20;KUDZIAJ;07:20:21;5004684879;05.01.2023;1 680;PC;6 691,36;Tube X243 LHD L647 x ?20;05.01.2023;30559
W253523;SK20;KUDZIAJ;07:20:21;5004684879;05.01.2023;2 400;PC;13 425,74;Cover 2 pole VW C5 LHD;05.01.2023;30559
109691;SK20;KRUCZEKK;07:20:32;5004800951;02.02.2023;250;PC;4 570,55;Pivot;02.02.2023;300598
926367;SK20;ZYLAK;07:20:41;5004684880;05.01.2023;231 000;PC;146 613,39;Ball bearing VMx 608ZSD02;05.01.2023;6220
W000072334;SK20;ZYLAK;07:20:43;5005270796;09.05.2023;44 800;PC;81 852,74;Lead Frame;09.05.2023;89174
107809;SK20;KRUCZEKK;07:20:52;5004800953;02.02.2023;300;PC;8 490,00;Pivot;02.02.2023;300598
107932;SK20;KRUCZEKK;07:20:52;5004800953;02.02.2023;275;PC;7 821,57;Pivot;02.02.2023;300598
109691;SK20;KRUCZEKK;07:20:52;5004800953;02.02.2023;175;PC;3 199,39;Pivot;02.02.2023;300598
W000009445;SK20;KRUCZEKK;07:20:52;5004800953;02.02.2023;175;PC;4 556,62;Pivot;02.02.2023;300598
W000026316;SK20;KRUCZEKK;07:20:52;5004800953;02.02.2023;1 000;PC;3 475,75;Blade nozzle PIN Daimler;02.02.2023;300598
W000028380S1;SK20;KRUCZEKK;07:20:52;5004800953;02.02.2023;500;PC;14 351,63;Pivot assy;02.02.2023;300598
W000087113;SK20;ZYLAK;07:21:02;5005270798;09.05.2023;19 200;PC;5 713,92;UT adaptor;09.05.2023;170251
W000105871;SK20;ZYLAK;07:21:02;5005270798;09.05.2023;12 000;PC;6 661,92;T-MB adaptor;09.05.2023;170251
W000021130;SK20;KUDZIAJ;07:21:16;5004684886;05.01.2023;4 800;PC;17 526,00;Output shaft assy VMR;05.01.2023;30559
W000067881;SK20;KUDZIAJ;07:21:16;5004684886;05.01.2023;24 000;PC;66 694,32;Shaft - Output Assy VM3;05.01.2023;30559
W000091616;SK20;KUDZIAJ;07:21:16;5004684886;05.01.2023;3 200;PC;14 352,58;Output shaft BR463;05.01.2023;30559
W000095818;SK20;KUDZIAJ;07:21:16;5004684886;05.01.2023;4 800;PC;11 987,52;BC3 LHD Gear wheel VM3;05.01.2023;30559
W253523;SK20;KUDZIAJ;07:21:16;5004684886;05.01.2023;2 400;PC;13 425,74;Cover 2 pole VW C5 LHD;05.01.2023;30559
W289615;SK20;KUDZIAJ;07:21:16;5004684886;05.01.2023;2 400;PC;14 085,74;Cover 2 pole VW C5 RHD;05.01.2023;30559
107807;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;175;PC;4 492,24;Pivot;02.02.2023;300598
107809;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;500;PC;14 150,00;Pivot;02.02.2023;300598
107932;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;50;PC;1 422,10;Pivot;02.02.2023;300598
109691;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;200;PC;3 656,45;Pivot;02.02.2023;300598
W000009445;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;50;PC;1 301,89;Pivot;02.02.2023;300598
W000026316;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;500;PC;1 737,88;Blade nozzle PIN Daimler;02.02.2023;300598
W000028380S1;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;625;PC;17 939,53;Pivot assy;02.02.2023;300598
W000031799;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;140;PC;2 631,80;Link Assembly;02.02.2023;300598
W000052290;SK20;KRUCZEKK;07:21:20;5004800954;02.02.2023;160;PC;3 176,73;Link;02.02.2023;300598
107879;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;223;PC;10 446,73;Pivot;02.02.2023;300598
107938;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;25;PC;662,82;Pivot;02.02.2023;300598
110694A1;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;32;PC;763,85;Link;02.02.2023;300598
W000029207S1;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;50;PC;1 391,57;Pivot assy;02.02.2023;300598
W000029209S1;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;275;PC;8 804,48;Pivot assy;02.02.2023;300598
W000033636;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;1 000;PC;3 351,10;Water ramp;02.02.2023;300598
W000057013;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;125;PC;3 455,92;Pivot assy;02.02.2023;300598
W000057050;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;480;PC;8 843,02;Link Assy;02.02.2023;300598
W000057053;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;456;PC;8 654,66;Link Assy;02.02.2023;300598
W000058026;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;250;PC;6 759,12;Pivot assy;02.02.2023;300598
W000058027;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;100;PC;2 757,58;Pivot assy;02.02.2023;300598
W000081304S1;SK20;KRUCZEKK;07:21:47;5004800955;02.02.2023;100;PC;1 992,84;Pivot assembly;02.02.2023;300598
W000041922;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;2 400;PC;5 227,85;Pivot shaft_fi12x117,5_M10_r-s;05.01.2023;13636
W000041979;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;1 080;PC;2 440,40;Pivot shaft_fi12x125_M10_r-s;05.01.2023;13636
W000048170;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;90;PC;247,21;Pivot shaft_fi12x143_M10_r-s;05.01.2023;13636
W000048364;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;2 090;PC;5 269,29;Pivot shaft_fi12x129_M10_r-s;05.01.2023;13636
W000076097;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;4 250;PC;8 374,33;Shaft - Pivot BR247 DS;05.01.2023;13636
W000076098;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;3 000;PC;5 351,10;Shaft - Pivot BR247 PS;05.01.2023;13636
W000076099;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;4 200;PC;6 479,34;Shaft - Pivot BR247 PS;05.01.2023;13636
W000076315;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;6 300;PC;11 052,23;FLEX shaft W-T L-54,8 G21, G31;05.01.2023;13636
W000086346;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;2 200;PC;4 609,77;BMW G31 RWS Shaft O-Ring Assy;05.01.2023;13636
W000105469;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;11 620;PC;32 270,83;Pivot shaft_fi14x136,7_M10x1.5_r-s;05.01.2023;13636
W000105470;SK20;ZYLAK;07:22:35;5004684890;05.01.2023;2 870;PC;8 852,17;Pivot shaft_fi14x152,8_M10x1.5_r-s;05.01.2023;13636
W169986;SK20;ZYLAK;07:22:42;5005264386;08.05.2023;120;PC;377,19;P16 LHD Primary insert ASSY;08.05.2023;106780
W169987;SK20;ZYLAK;07:22:42;5005264386;08.05.2023;120;PC;263,28;P16 LHD Secondary insert;08.05.2023;106780
W202535;SK20;ZYLAK;07:22:42;5005264386;08.05.2023;250;PC;195,73;Primary armhead cap McLaren P16;08.05.2023;106780
W203505;SK20;ZYLAK;07:22:42;5005264386;08.05.2023;300;PC;517,16;Clip  LHD PS. F173;08.05.2023;106780
W212956;SK20;ZYLAK;07:23:22;5004684891;05.01.2023;5 800;PC;12 672,87;Shaft FI12x119,5 M8 R-S VW C5;05.01.2023;13636
W212956;SK20;ZYLAK;07:24:09;5004684893;05.01.2023;1 000;PC;2 184,94;Shaft FI12x119,5 M8 R-S VW C5;05.01.2023;13636
W000076309;SK20;ZYLAK;07:24:31;5005264387;08.05.2023;4 500;PC;7 482,87;Lead Frame;08.05.2023;11894
W000076725;SK20;ZYLAK;07:24:31;5005264387;08.05.2023;9 600;PC;14 174,11;Lead frame;08.05.2023;11894
151000;SK20;JOB-BATCH;07:25:01;5005638723;16.08.2023;562;PC;3 323,22;Link;16.08.2023;83143
926278;SK20;JOB-BATCH;07:25:02;5005722992;08.09.2023;7 000;PC;3 747,66;Self tapping screw VW C5;08.09.2023;12516
W000076062;SK20;JOB-BATCH;07:25:02;5005835033;18.10.2023;6 144;PC;12 131,45;Link Assembly Short BR247 LHD/RHD DS;18.10.2023;115218
W000107338;SK20;JOB-BATCH;07:25:02;5005471150;25.06.2023;1 920;PC;76 619,83;PCBA Ford C482 RHD;25.06.2023;273777
W000085714;SK20;JOB-BATCH;07:25:04;5005470887;24.06.2023;1 040;PC;3 543,22;Pivot housing plast. D3P2 RHD PS;24.06.2023;163103
W000085723;SK20;JOB-BATCH;07:25:04;5005470887;24.06.2023;1 120;PC;3 947,16;Pivot housing plast. D3P2 RHD DS;24.06.2023;163103
109691;SK20;JOB-BATCH;07:25:05;5004898192;24.02.2023;200;PC;3 656,45;Pivot;24.02.2023;300598
150522;SK20;JOB-BATCH;07:25:05;5004898192;24.02.2023;50;PC;1 349,89;Pivot;24.02.2023;300598
W000026316;SK20;JOB-BATCH;07:25:05;5004898192;24.02.2023;1 500;PC;5 213,63;Blade nozzle PIN Daimler;24.02.2023;300598
W000031799;SK20;JOB-BATCH;07:25:05;5004898192;24.02.2023;28;PC;526,36;Link Assembly;24.02.2023;300598
W000052290;SK20;JOB-BATCH;07:25:05;5004898192;24.02.2023;32;PC;635,35;Link;24.02.2023;300598
28954;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;3 600;PC;607,25;Tertiary bow_HPS_L84_39/39;02.02.2023;73812
28956;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;374;PC;149,68;Secondary bow_HPS_8p_L185_92/85;02.02.2023;73812
28957;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;576;PC;318,39;Secondary bow_HPS_8p_L205_73/73;02.02.2023;73812
181704;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;1 456;PC;2 434,89;Main bow_PIN_381_13,5x6_SWF_T1,2;02.02.2023;73812
184493;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;5 760;PC;1 108,34;Tertiary bow_PIN_L95_45/45;02.02.2023;73812
183413A1;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;154;PC;483,76;Main bow_CRIMP_309s_riv4_SWF_T1,2;02.02.2023;73812
W000026390;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;546;PC;911,21;Main bow;02.02.2023;73812
W000052779;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;1 280;PC;4 831,13;Retainer_L340_22/9_fi5/4_T2,0;02.02.2023;73812
W000052843;SK20;STAROWICZJ;07:25:06;5004800961;02.02.2023;4 732;PC;7 960,73;Main bow_PIN_381_13,5x6_Daimler_T1,2;02.02.2023;73812
W000105485;SK20;JOB-BATCH;07:25:06;5005835043;18.10.2023;3 072;PC;9 619,02;Linkrod Ford C482 DS.;18.10.2023;115218
W000075997;SK20;JOB-BATCH;07:25:07;5005722993;08.09.2023;1 800;PC;20 078,42;Flat Blade BR247 LHD DS;08.09.2023;4879
W000107336;SK20;JOB-BATCH;07:25:07;5005471151;25.06.2023;4 200;PC;156 218,45;PCBA Ford C482 LHD;25.06.2023;273777
W758425;SK20;JOB-BATCH;07:25:07;5005471151;25.06.2023;240;PC;9 577,48;PCBA Ford V710 LHD;25.06.2023;273777
W758447;SK20;JOB-BATCH;07:25:07;5005471151;25.06.2023;120;PC;4 788,74;PCBA Ford V710 RHD;25.06.2023;273777
W000048594;SK20;JOB-BATCH;07:25:09;5005270818;09.05.2023;2 625;PC;4 577,45;Tube straight fi20x1 L434,8 (Macan);09.05.2023;183586
W000048758;SK20;JOB-BATCH;07:25:09;5005270818;09.05.2023;2 400;PC;4 697,88;Tube straight fi20x1 L506 (X52 LHD);09.05.2023;183586
W000060110;SK20;JOB-BATCH;07:25:09;5005270818;09.05.2023;1 750;PC;4 146,99;Tube straight fi20x1 L623 (X62 LHD);09.05.2023;183586
W000060111;SK20;JOB-BATCH;07:25:09;5005270818;09.05.2023;3 700;PC;8 651,27;Tube straight fi20x1 L618 (X62 LHD);09.05.2023;183586
W000060977;SK20;JOB-BATCH;07:25:09;5005270818;09.05.2023;4 900;PC;8 785,70;Tube straight fi20x1 L462 (PSA K0);09.05.2023;183586
W000083530;SK20;JOB-BATCH;07:25:09;5005270818;09.05.2023;7 670;PC;9 940,86;Tube straight fi20x1 L299 (VW536);09.05.2023;183586
W000096311;SK20;JOB-BATCH;07:25:09;5005270818;09.05.2023;5 280;PC;8 670,24;Tube straight fi20x1 L418 (BR247);09.05.2023;183586
W000080061;SK20;JOB-BATCH;07:25:10;5005239559;04.05.2023;2 000;PC;9 764,54;Rubber FB1 650 K106 L1-5,4 CR-extr;04.05.2023;4879
W000031640;SK20;JOB-BATCH;07:25:11;5005735396;13.09.2023;4 608;PC;9 605,79;Link;13.09.2023;115218
W000005453;SK20;JOB-BATCH;07:25:14;5005199078;25.04.2023;600;PC;46 259,39;Motor SW4TA LHD;25.04.2023;4879
W536673;SK20;JOB-BATCH;07:25:14;5005043574;25.03.2023;206;PC;3 518,55;Blade DAF P10210 DS./PS LHD;25.03.2023;4879
W000056048;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;12 032;PC;3 685,76;Connector FB1 Gen2V plastic;25.05.2023;106495
W000059255;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;180;PC;210,88;Spline FB2 646 R4000 13,6N;25.05.2023;106495
W000080083;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;5 600;PC;7 935,59;Rubber FB1 400 K106 L1-5,4 Visio GN9;25.05.2023;106495
W000080085;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;5 600;PC;8 673,34;Rubber FB1 450 K106 L1-5,4 Visio GN9;25.05.2023;106495
W000080087;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;16 800;PC;28 232,40;Rubber FB1 500 K106 L1-5,4 Visio GN9;25.05.2023;106495
W000080090;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;4 200;PC;7 969,33;Rubber FB1 580 K106 L1-5,4 Visio GN9;25.05.2023;106495
W000080091;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;12 600;PC;24 630,48;Rubber FB1 600 K106 L1-5,4 Visio GN9;25.05.2023;106495
W000095530;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;4 200;PC;8 874,52;Rubber FB1 650 K106 L1-5,8 Visio GN9;25.05.2023;106495
W199171;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;2 880;PC;827,37;Blade clip FB Gen2V3 rev LHD;25.05.2023;106495
WA51702;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;400;PC;493,41;Rubber FB2 475 2AE3 5,45 VISIO GRAPH GN9;25.05.2023;106495
WA51706;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;2 200;PC;3 238,42;Rubber FB2 600 2AE3 5,45 VISIO GRAPH GN9;25.05.2023;106495
WA91649;SK20;JOB-BATCH;07:25:15;5005348360;25.05.2023;1 980;PC;16 790,93;L460 Rear blade;25.05.2023;106495
W000021501;SK20;JOB-BATCH;07:25:17;5005600185;26.07.2023;11 000;PC;4 027,87;Blade clip FB Gen2V2 rev. RHD;26.07.2023;5919
W000076004;SK20;JOB-BATCH;07:25:17;5005722994;08.09.2023;720;PC;7 405,62;Flat Blade BR247 LHD PS;08.09.2023;4879
W000105470;SK20;ZYLAK;07:25:18;5004684895;05.01.2023;4 200;PC;12 954,55;Pivot shaft_fi14x152,8_M10x1.5_r-s;05.01.2023;13636
W222492;SK20;JOB-BATCH;07:25:19;5004697691;09.01.2023;2 304;PC;6 436,32;Linkrod PS VW C5;09.01.2023;115218
W536673;SK20;JOB-BATCH;07:25:19;5005043580;25.03.2023;420;PC;7 173,75;Blade DAF P10210 DS./PS LHD;25.03.2023;4879
WA85033;SK20;JOB-BATCH;07:25:20;5005239783;04.05.2023;11 520;PC;13 758,57;Spline FB1 646 R3500 15N;04.05.2023;4879
475663;SK20;JOB-BATCH;07:25:21;5004965432;10.03.2023;960;PC;22 999,35;Armature assy SW2L 12x40x0.5;10.03.2023;4879
W000086109;SK20;JOB-BATCH;07:25:21;5005111523;07.04.2023;440;PC;2 576,52;D3P2 RHD water deflector;07.04.2023;129758
W000054679;SK20;JOB-BATCH;07:25:22;5005600186;26.07.2023;1 600;PC;415,39;Slider;26.07.2023;5919
182685;SK20;JOB-BATCH;07:25:23;5005691327;30.08.2023;450;PC;6 865,85;Frame assembly;30.08.2023;115218
926378;SK20;JOB-BATCH;07:25:23;5005735397;13.09.2023;204 800;PC;33 304,58;self-tapping screw M6x16,6 T30;13.09.2023;6817
107878;SK20;JOB-BATCH;07:25:24;5004697692;09.01.2023;320;PC;1 579,09;Link;09.01.2023;115218
107921;SK20;JOB-BATCH;07:25:24;5004697692;09.01.2023;640;PC;3 182,50;Link;09.01.2023;115218
107922;SK20;JOB-BATCH;07:25:24;5004697692;09.01.2023;640;PC;3 996,67;Link;09.01.2023;115218
107935;SK20;JOB-BATCH;07:25:24;5004697692;09.01.2023;192;PC;1 228,40;Link;09.01.2023;115218
475663;SK20;JOB-BATCH;07:25:24;5004965433;10.03.2023;960;PC;22 999,35;Armature assy SW2L 12x40x0.5;10.03.2023;4879
W000005463;SK20;JOB-BATCH;07:25:24;5004697692;09.01.2023;1 216;PC;2 818,40;Link;09.01.2023;115218
W000005468;SK20;JOB-BATCH;07:25:24;5004697692;09.01.2023;960;PC;2 673,31;Link;09.01.2023;115218
W000076117;SK20;JOB-BATCH;07:25:24;5005043581;25.03.2023;1 080;PC;12 025,37;Blade DS LHD X243;25.03.2023;4879
W676734;SK20;JOB-BATCH;07:25:24;5005239784;04.05.2023;4 000;PC;12 068,08;CR extr. Rubber;04.05.2023;4879
54300387;SK20;JOB-BATCH;07:25:26;5004929998;03.03.2023;17 000;PC;3 152,65;Spacer - eyelet;03.03.2023;12613
54300397;SK20;JOB-BATCH;07:25:26;5004929998;03.03.2023;8 500;PC;1 572,33;Spacer - eyelet;03.03.2023;12613
W000091996;SK20;JOB-BATCH;07:25:27;5005600187;26.07.2023;1 000;PC;2 776,76;Cap - Rain BR463;26.07.2023;5919
W314265;SK20;JOB-BATCH;07:25:27;5005723013;08.09.2023;1 080;PC;11 286,26;Flat Blade 600 MBadaptor LHD CrExt;08.09.2023;4879
182685;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;300;PC;4 813,75;Frame assembly;05.04.2023;115218
W000005435;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;3 496;PC;7 907,04;Link;05.04.2023;115218
W000005437;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;1 728;PC;5 224,47;Link;05.04.2023;115218
W000031642;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;2 176;PC;7 288,42;Link;05.04.2023;115218
W000041904;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;1 536;PC;4 121,30;Link DS;05.04.2023;115218
W000041906;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;1 488;PC;5 490,26;Link PS;05.04.2023;115218
W000069756;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;2 880;PC;9 693,24;PS Linkrod;05.04.2023;115218
W000075891;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;3 584;PC;9 020,21;Link Assembly BR177 Long;05.04.2023;115218
W000076069;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;5 440;PC;12 780,95;Link Assembly Long BR247 LHD/RHD PS;05.04.2023;115218
W000083551;SK20;JOB-BATCH;07:25:28;5005099305;05.04.2023;1 792;PC;5 916,65;Linkrod LHD/RHD PS VW536 PO536 long;05.04.2023;115218
W314268;SK20;JOB-BATCH;07:25:28;5005043582;25.03.2023;360;PC;3 865,87;Flat Blade 550 MBadaptor LHD CrExt;25.03.2023;4879
471643;SK20;JOB-BATCH;07:25:29;5005007239;18.03.2023;283;PC;8 811,34;Gear housing assy SW2L DAF;18.03.2023;8039
W000080061;SK20;JOB-BATCH;07:25:29;5005239785;04.05.2023;2 000;PC;9 764,54;Rubber FB1 650 K106 L1-5,4 CR-extr;04.05.2023;4879
107931;SK20;JOB-BATCH;07:25:30;5005600188;26.07.2023;1 600;PC;9 916,16;Motor crank R59.4;26.07.2023;59062
471087;SK20;JOB-BATCH;07:25:30;5005007241;18.03.2023;960;PC;25 162,12;Gear cover non electronic assy Volvo;18.03.2023;8039
28287;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;1 800;PC;2 252,32;Rubber 647 1ERE 2M102;23.02.2023;106495
476378;SK20;JOB-BATCH;07:25:32;5005007242;18.03.2023;1 152;PC;31 883,59;Gear housing assy SW2L;18.03.2023;8039
911972;SK20;JOB-BATCH;07:25:32;5005735398;13.09.2023;30 400;PC;20 468,32;Rivet;13.09.2023;6817
80002077;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;1 800;PC;1 983,31;Rubber 552 GC5 XM107;23.02.2023;106495
80014647;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;1 040;PC;1 187,61;Rubber FB1 400 FB06 L1-5,7 XM854 GN8;23.02.2023;106495
80014707;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;780;PC;1 226,73;Rubber FB1 580 FB06 L1-5,7 XM854 GN8;23.02.2023;106495
80014727;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;780;PC;1 380,07;Rubber FB1 650 FB06 L1-5,7 XM854 GN8;23.02.2023;106495
80014737;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;780;PC;1 472,34;Rubber FB1 700 FB06 L1-5,7 XM854 GN8;23.02.2023;106495
W000004185;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;800;PC;734,90;Rubber 384 SBTE XF835;23.02.2023;106495
W000004195;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;2 400;PC;2 434,49;Rubber 455 SBTE XF835;23.02.2023;106495
W000004201;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;2 400;PC;2 741,64;Rubber 535 SBTEXF835;23.02.2023;106495
W000028869;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;2 000;PC;3 309,56;Rubber 702 14X XF835;23.02.2023;106495
W000035101;SK20;JOB-BATCH;07:25:32;5005600190;26.07.2023;12 000;PC;8 872,80;Rod adapter_Gen2V2_9x4_a5_LHD_16,8_t1,5;26.07.2023;59062
W000080849;SK20;JOB-BATCH;07:25:32;5004892805;23.02.2023;1 200;PC;2 384,59;Rubber FB1 700 K106 L1-5,4 Visio GN9;23.02.2023;106495
W000041922;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;1 440;PC;3 136,72;Pivot shaft_fi12x117,5_M10_r-s;09.10.2023;13636
W000041979;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;960;PC;2 169,24;Pivot shaft_fi12x125_M10_r-s;09.10.2023;13636
W000048170;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;90;PC;247,21;Pivot shaft_fi12x143_M10_r-s;09.10.2023;13636
W000048174;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;100;PC;284,04;Pivot shaft_fi12x133_M10_r-s;09.10.2023;13636
W000048364;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;330;PC;831,99;Pivot shaft_fi12x129_M10_r-s;09.10.2023;13636
W000048529;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;100;PC;305,89;Pivot shaft_fi12x138,85_M10_r-s;09.10.2023;13636
W000048536;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;90;PC;246,14;Pivot shaft_fi12x147_M10_r-s;09.10.2023;13636
W000076097;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;4 420;PC;8 709,30;Shaft - Pivot BR247 DS;09.10.2023;13636
W000076098;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;4 500;PC;8 026,65;Shaft - Pivot BR247 PS;09.10.2023;13636
W000076099;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;4 560;PC;7 035,49;Shaft - Pivot BR247 PS;09.10.2023;13636
W000076315;SK20;JOB-BATCH;07:25:33;5005806786;09.10.2023;1 800;PC;3 157,79;FLEX shaft W-T L-54,8 G21, G31;09.10.2023;13636
